name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
MG ZS  Standard 2021,MG,ZS,01-12-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS   1.5 AT 2020,MG,ZS,01-12-21,448000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,12000,Bình Dương,Số tự động,Xăng
MG ZS     2021,MG,ZS,30-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,30-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  1.5AT 2020,MG,ZS,29-11-21,468000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
MG ZS  2020,MG,ZS,29-11-21,468000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,29-11-21,475000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,1300,Tp.HCM,Số tự động,
MG ZS  2021,MG,ZS,29-11-21,600000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,2000,Tp.HCM,Số tự động,Xăng
MG ZS   Luxury 1.5 AT 2WD  2021,MG,ZS,26-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Bình Dương,Số tự động,Xăng
MG ZS  2021,MG,ZS,24-11-21,510000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
MG ZS  2021,MG,ZS,24-11-21,555000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,4000,Hà Nội,Số tự động,Xăng
MG ZS  2021,MG,ZS,24-11-21,550000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,4000,Hà Nội,Số tự động,Xăng
MG ZS     2021,MG,ZS,23-11-21,555000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,4000,Hà Nội,Số tự động,Xăng
MG ZS   2021,MG,ZS,23-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS    2021,MG,ZS,23-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS      2021,MG,ZS,22-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2020,MG,ZS,20-11-21,460000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,18000,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,19-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Đồng Nai,Số tự động,Xăng
MG ZS  2021,MG,ZS,18-11-21,510000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
MG ZS  2021,MG,ZS,18-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS   STD  2021,MG,ZS,17-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
MG ZS 1.5 Standar 2021,MG,ZS,16-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
MG ZS STD 2021,MG,ZS,16-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,
MG ZS       2021,MG,ZS,16-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
MG ZS  2020,MG,ZS,16-11-21,480000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,16-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Đắk Lắk,Số tự động,Xăng
MG ZS     2021,MG,ZS,12-11-21,559000000,2021,SUV,Mới,Nhập khẩu,0,Bà Rịa Vũng Tàu,Số tự động,Xăng
MG ZS  2021,MG,ZS,12-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,10-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,10-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,09-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,MG,ZS,09-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Thái Nguyên,Số tự động,Xăng
MG ZS   Luxury 2021,MG,ZS,04-11-21,609000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,4000,Hà Nội,Số tự động,Xăng
MG ZS  2021,MG,ZS,26-10-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Thanh Hóa,Số tự động,Xăng
MG ZS   Luxury 1.5 AT  2021,MG,ZS,05-10-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Hà Tĩnh,Số tự động,Xăng
MG ZS  2021,MG,ZS,28-09-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
MG ZS   2021,MG,ZS,28-08-21,516000000,2021,SUV,Mới,Nhập khẩu,0,Thanh Hóa,Số tự động,Xăng
MG ZS   Standard 1.5 AT 2WD 2021,MG,ZS,26-08-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Bắc Ninh,Số tự động,Xăng
MG ZS   Comfort 1.5 AT 2WD  2021,MG,ZS,24-08-21,539000000,2021,SUV,Mới,Nhập khẩu,0,Thanh Hóa,Số tự động,Xăng
MG ZS    2020,MG,ZS,29-11-21,468000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
MG ZS   1.5L  2020,MG,ZS,29-11-21,468000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
MG ZS   Standard 1.5 AT 2WD 2021,MG,ZS,25-11-21,520000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,10000,Hà Nội,Số tự động,Xăng
MG ZS   Luxury 1.5 AT 2WD  2021,MG,ZS,16-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Tiền Giang,Số tự động,Xăng
MG ZS   Luxury 1.5 AT 2WD   2021,MG,ZS,16-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Tiền Giang,Số tự động,Xăng
MG ZS Standard 2021,MG,ZS,15-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Tiền Giang,Số tự động,Xăng
MG ZS   Comfort 2021,MG,ZS,10-11-21,569000000,2021,SUV,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
MG ZS  2020,MG,ZS,09-11-21,499000000,2020,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS   Luxury 1.5 AT 2WD  2021,MG,ZS,08-11-21,619000000,2021,SUV,Mới,Nhập khẩu,0,Thanh Hóa,Số tự động,Xăng
MG ZS  2021,MG,ZS,04-11-21,600000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,46000,Hà Nội,Số tự động,Xăng
MG ZS   Standard 1.5 AT 2WD 2021,MG,ZS,04-11-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Thái Nguyên,Số tự động,Xăng
MG ZS   Standard 1.5 AT 2WD 2021,MG,ZS,27-09-21,519000000,2021,SUV,Mới,Nhập khẩu,0,Hải Dương,Số tự động,Xăng
MG HS  2021,MG,HS,06-12-21,829000000,2021,SUV,Mới,Nhập khẩu,0,Quảng Ninh,Số tự động,Xăng
MG HS  2021,MG,HS,06-12-21,719000000,2021,SUV,Mới,Nhập khẩu,0,Đồng Nai,Số tự động,Xăng
MG HS    2020,MG,HS,02-11-21,705000000,2020,Hatchback,Đã qua sử dụng,Nhập khẩu,6000,Cao Bằng,Số tự động,Xăng
Mini Cooper  2008,Mini,Cooper,05-12-21,345000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,66000,Tp.HCM,Số tự động,Xăng
Mini Cooper   S 1.6L Turbo  2008,Mini,Cooper,06-12-21,395000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,28962,Tp.HCM,Số tự động,Xăng
Mini Cooper  2004,Mini,Cooper,04-12-21,345000000,2004,Hatchback,Đã qua sử dụng,Nhập khẩu,57000,Tp.HCM,Số tự động,Xăng
Mini Cooper  2019,Mini,Cooper,19-11-21,1768000000,2019,Hatchback,Đã qua sử dụng,Nhập khẩu,7000,Tp.HCM,Số tự động,Xăng
Mini Cooper   Countryman  2021,Mini,Cooper,08-11-21,2259000000,2021,Hatchback,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mini Cooper   S  2016,Mini,Cooper,27-10-21,1280000000,2016,Hatchback,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Mini Cooper   2021,Mini,Cooper,06-12-21,2469000000,2021,Hatchback,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mini Cooper    2015,Mini,Cooper,04-12-21,1100000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,82622,Hà Nội,Số tự động,Xăng
Mini Cooper  2010,Mini,Cooper,20-11-21,515000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,59000,Hà Nội,Số tự động,Xăng
Mini Cooper  S Country Man 2011,Mini,Cooper,19-11-21,699000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Mini Cooper  2015,Mini,Cooper,11-11-21,950000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,60000,Tp.HCM,Số tự động,Xăng
Mini Cooper  2006,Mini,Cooper,12-10-21,299000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,99999,Hà Nội,Số tự động,Xăng
Mini Cooper S    2017,Mini,Cooper S,30-11-21,1270000000,2017,Hatchback,Đã qua sử dụng,Nhập khẩu,60000,Tp.HCM,Số tự động,Xăng
Mini Cooper S  2020,Mini,Cooper S,29-10-21,1768000000,2020,Hatchback,Đã qua sử dụng,Nhập khẩu,5900,Tp.HCM,Số tự động,Xăng
Mini Cooper S    2011,Mini,Cooper S,22-11-21,568000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,45000,Tp.HCM,Số tự động,Xăng
Mini Cooper S  2008,Mini,Cooper S,02-11-21,459000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,80000,Tp.HCM,Số tự động,Xăng
Mini Cooper S  2012,Mini,Cooper S,20-10-21,799000000,2012,Hatchback,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tự động,Xăng
Mini Cooper S  2008,Mini,Cooper S,12-10-21,479000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,80000,Tp.HCM,Số tự động,Xăng
Porsche Cayenne S 2014,Porsche,Cayenne S,06-12-21,2350000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nam,Số tự động,Xăng
Porsche Cayenne  2014,Porsche,Cayenne,05-12-21,2490000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,40000,Tp.HCM,Số tự động,Xăng
Porsche Cayenne  2018,Porsche,Cayenne,06-12-21,5300000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,25000,Tp.HCM,Số tự động,Xăng
Porsche Cayenne  2021,Porsche,Cayenne,15-11-21,6399000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Porsche Cayenne  2021,Porsche,Cayenne,15-11-21,6399000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Porsche Cayenne  2021,Porsche,Cayenne,15-11-21,6400000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Porsche Cayenne V6 3.0  2021,Porsche,Cayenne,15-11-21,6500000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Porsche Cayenne   GTS  2008,Porsche,Cayenne,04-12-21,890000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,135000,Tp.HCM,Số tự động,Xăng
Porsche Cayenne    2019,Porsche,Cayenne,04-12-21,5600000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,7000,Hà Nội,Số tự động,Xăng
Porsche Cayenne  2014,Porsche,Cayenne,03-12-21,2345000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,59000,Hà Nội,Số tự động,Xăng
Porsche Cayenne  2014,Porsche,Cayenne,02-12-21,2350000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nam,Số tự động,Xăng
Porsche Cayenne  2014,Porsche,Cayenne,02-12-21,2350000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Porsche Cayenne   GTS   2009,Porsche,Cayenne,01-12-21,730000000,2009,CUV,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Xăng
Porsche Cayenne   2018,Porsche,Cayenne,01-12-21,5689000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,7800,Hà Nội,Số tự động,Xăng
Porsche Cayenne  2019,Porsche,Cayenne,30-11-21,6450000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,14000,Hà Nội,Số tự động,Xăng
Porsche Cayenne   2021,Porsche,Cayenne,29-11-21,6599000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Porsche Cayenne  2018,Porsche,Cayenne,24-11-21,5300000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,25000,Tp.HCM,Số hỗn hợp,Xăng
Porsche Cayenne  2015,Porsche,Cayenne,18-11-21,2699000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,60000,Tp.HCM,Số tự động,Xăng
Porsche Cayenne    2017,Porsche,Cayenne,16-11-21,4350000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tự động,Xăng
Porsche Cayenne  2021,Porsche,Cayenne,15-11-21,6500000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Porsche Cayenne   3.6 V6  2011,Porsche,Cayenne,02-11-21,1560000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,79027,Tp.HCM,Số tự động,Xăng
Porsche Panamera   V6 3.6L   2013,Porsche,Panamera,03-12-21,2699000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Porsche Panamera  2020,Porsche,Panamera,21-10-21,6750000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Tp.HCM,Số tự động,Xăng
Porsche Panamera   3.0 V6  2020,Porsche,Panamera,06-12-21,6350000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Hà Nội,Số tự động,Xăng
Porsche Panamera   2013,Porsche,Panamera,01-12-21,2730000000,2013,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Porsche Panamera    2019,Porsche,Panamera,23-11-21,6350000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Hà Nội,Số tự động,Xăng
Porsche Panamera Executive 2019,Porsche,Panamera,07-10-21,6600000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Hà Nội,Số tự động,Xăng
Porsche Panamera  2019,Porsche,Panamera,07-10-21,5888000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Tp.HCM,Số tự động,Xăng
Porsche Macan  2021,Porsche,Macan,05-12-21,4950000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,1122,Đà Nẵng,Số tự động,Xăng
Porsche Macan  2015,Porsche,Macan,01-12-21,243000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,38000,Hà Nội,Số tự động,Xăng
Porsche Macan   2015,Porsche,Macan,05-12-21,2499000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Porsche Macan  2015,Porsche,Macan,01-12-21,2430000000,2015,CUV,Đã qua sử dụng,Nhập khẩu,38000,Hà Nội,Số tự động,Xăng
Porsche 718    2019,Porsche,718,30-11-21,4999000000,2019,Sport Car,Đã qua sử dụng,Nhập khẩu,1500,Hà Nội,Số tự động,Xăng
Porsche 718   Cayman  2018,Porsche,718,14-10-21,4880000000,2018,Coupe,Đã qua sử dụng,Nhập khẩu,20000,Hà Nội,Số tự động,Xăng
