name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Peugeot 5008  2021,Peugeot,5008,4/12/2021,1079000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 5008  2021,Peugeot,5008,4/12/2021,1079000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 5008  2021,Peugeot,5008,3/12/2021,1079000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 5008  2021,Peugeot,5008,3/12/2021,1079000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,4/12/2021,950000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,21000,Hà Nội,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,2/12/2021,930000000,2018,SUV,Đã qua sử dụng,Trong nước,25000,Hà Nội,Số tự động,Xăng
Peugeot 5008  2019,Peugeot,5008,2/12/2021,995000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Peugeot 5008   1.6  2020,Peugeot,5008,30/11/2021,956000000,2020,SUV,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Peugeot 5008 Active 2020,Peugeot,5008,24/11/2021,1018000000,2020,SUV,Mới,Trong nước,0,Cần Thơ,Số tự động,Xăng
Peugeot 5008   2021,Peugeot,5008,23/11/2021,1219000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,16/11/2021,909000000,2018,SUV,Đã qua sử dụng,Trong nước,50000,Bình Dương,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,15/11/2021,990000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,36587,Kiên Giang,Số tự động,Xăng
Peugeot 5008  2019,Peugeot,5008,11/11/2021,995000000,2019,SUV,Đã qua sử dụng,Trong nước,50000,Tp.HCM,Số tự động,Xăng
Peugeot 5008 GT 2021,Peugeot,5008,9/11/2021,1319000000,2021,SUV,Mới,Trong nước,0,Cần Thơ,Số tự động,Xăng
Peugeot 5008   AL   2021,Peugeot,5008,9/11/2021,1199000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Peugeot 5008   1.6L Turbo 2018,Peugeot,5008,6/11/2021,909000000,2018,SUV,Đã qua sử dụng,Trong nước,50000,Đồng Nai,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,26/10/2021,870000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,85000,Tp.HCM,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,26/10/2021,920000000,2018,SUV,Đã qua sử dụng,Trong nước,38000,Tp.HCM,Số tự động,Xăng
Peugeot 5008  2019,Peugeot,5008,11/10/2021,1080000000,2019,SUV,Đã qua sử dụng,Trong nước,4300,Tp.HCM,Số tự động,Xăng
Peugeot 5008   1.6 Turbo   2018,Peugeot,5008,4/12/2021,928000000,2018,SUV,Đã qua sử dụng,Trong nước,57000,Hà Nội,Số tự động,Xăng
Peugeot 5008  2019,Peugeot,5008,3/12/2021,955000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
Peugeot 5008   1.6 AT  2019,Peugeot,5008,2/12/2021,993000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Peugeot 5008   1.6AT   2018,Peugeot,5008,30/11/2021,930000000,2018,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Peugeot 5008    2021,Peugeot,5008,20/11/2021,1299000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 5008   1.6 AT 2018,Peugeot,5008,11/11/2021,895000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,38000,Tp.HCM,Số tự động,Xăng
Peugeot 5008  2018,Peugeot,5008,2/11/2021,930000000,2018,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Peugeot 5008  2021,Peugeot,5008,23/09/2021,1099000000,2021,SUV,Mới,Trong nước,0,Thanh Hóa,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,3/12/2021,739000000,2021,CUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,2/12/2021,739000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,3/12/2021,849000000,2021,SUV,Mới,Nhập khẩu,0,Thừa Thiên Huế,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,4/12/2021,739000000,2021,CUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,4/12/2021,739000000,2021,CUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,3/12/2021,739000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Peugeot 2008  2021,Peugeot,2008,26/11/2021,739000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Peugeot 208   1.6L Facelift   2015,Peugeot,208,3/12/2021,488000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Peugeot 208   1.6 AT 2015,Peugeot,208,2/12/2021,488000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Peugeot 208  2013,Peugeot,208,6/11/2021,420000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,78000,Hà Nội,Số tự động,Xăng
Peugeot 208   1.6AT 2013,Peugeot,208,4/11/2021,415000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,73210,Hà Nội,Số tự động,Xăng
Peugeot 208   1.6AT  2013,Peugeot,208,4/11/2021,415000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,72000,Hà Nội,Số tự động,Xăng
Peugeot 208  2013,Peugeot,208,14/10/2021,430000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,50000,Cần Thơ,Số tự động,Xăng
Peugeot Traveller   Luxury  2019,Peugeot,Traveller,30/11/2021,1350000000,2019,Van/Minivan,Đã qua sử dụng,Trong nước,5000,Tp.HCM,Số tự động,Diesel
Peugeot Traveller     2019,Peugeot,Traveller,25/11/2021,1090000000,2019,Van/Minivan,Đã qua sử dụng,Trong nước,70000,Hà Nội,Số tự động,Diesel
Peugeot Traveller   Luxury 2021,Peugeot,Traveller,6/10/2021,1498000000,2021,Van/Minivan,Mới,Trong nước,0,Đắk Lắk,Số tự động,Diesel
Peugeot Traveller   Premium 2019,Peugeot,Traveller,12/10/2021,1962000000,2019,Van/Minivan,Đã qua sử dụng,Trong nước,77500,Tp.HCM,Số tự động,Diesel
Peugeot 408  2016,Peugeot,408,10/11/2021,435000000,2016,Sedan,Đã qua sử dụng,Trong nước,33000,Tp.HCM,Số tự động,Xăng
Peugeot 408   2016,Peugeot,408,5/10/2021,449000000,2016,Sedan,Đã qua sử dụng,Trong nước,88000,Cần Thơ,Số tự động,Xăng
Peugeot 408   2.0 AT   2016,Peugeot,408,3/11/2021,410000000,2016,Sedan,Đã qua sử dụng,Trong nước,30000,Tp.HCM,Số tự động,Xăng
Peugeot 508  1994,Peugeot,508,3/12/2021,78000000,1994,Hatchback,Đã qua sử dụng,Nhập khẩu,26000,Hà Nội,Số tay,Xăng
Suzuki Swift   2014,Suzuki,Swift,4/12/2021,345000000,2014,Hatchback,Đã qua sử dụng,Trong nước,96000,Hải Dương,Số tự động,Xăng
Suzuki Swift  2015,Suzuki,Swift,3/12/2021,345000000,2015,Hatchback,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Suzuki Swift  2013,Suzuki,Swift,29/11/2021,330000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,90000,Tp.HCM,Số tự động,Xăng
Suzuki Swift   1.4 AT 2016,Suzuki,Swift,28/11/2021,349000000,2016,Hatchback,Đã qua sử dụng,Trong nước,59640,Tp.HCM,Số tự động,Xăng
Suzuki Swift  2019,Suzuki,Swift,18/11/2021,480000000,2019,Hatchback,Đã qua sử dụng,Nhập khẩu,35000,Tp.HCM,Số tự động,Xăng
Suzuki Swift   2017,Suzuki,Swift,13/11/2021,425000000,2017,Hatchback,Đã qua sử dụng,Nhập khẩu,33000,Đà Nẵng,Số tự động,Xăng
Suzuki Swift   2016,Suzuki,Swift,4/12/2021,390000000,2016,Hatchback,Đã qua sử dụng,Trong nước,58000,Hà Nội,Số tự động,Xăng
Suzuki Swift    2016,Suzuki,Swift,4/12/2021,390000000,2016,Hatchback,Đã qua sử dụng,Trong nước,58000,Hà Nội,Số tự động,Xăng
Suzuki Swift   1.4AT  2015,Suzuki,Swift,1/12/2021,370000000,2015,Hatchback,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Suzuki Swift   2015,Suzuki,Swift,1/12/2021,368000000,2015,Hatchback,Đã qua sử dụng,Trong nước,62000,Hà Nội,Số tự động,Xăng
Suzuki Swift   RS  2016,Suzuki,Swift,24/11/2021,375000000,2016,Hatchback,Đã qua sử dụng,Trong nước,91000,Tp.HCM,Số tự động,Xăng
Suzuki Swift   GLX 1.2 AT  2019,Suzuki,Swift,2/11/2021,519000000,2019,Hatchback,Đã qua sử dụng,Nhập khẩu,250000,Bình Dương,Số tự động,Xăng
