name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Isuzu Trooper    2003,Isuzu,Trooper,07/10/2021,180000000,2003,SUV,Đã qua sử dụng,Nhập khẩu,260000,Lâm Đồng,Số tay,Xăng
Isuzu Samco  2015,Isuzu,Samco,30/11/2021,400000000,2015,Van/Minivan,Đã qua sử dụng,Trong nước,370000,Khánh Hòa,Số tay,Diesel
Kia Morning 2017 2017,Kia,Morning,29/11/2021,300000000,2017,Van/Minivan,Đã qua sử dụng,Nhập khẩu,18000,Hà Nội,Số tự động,Xăng
Kia Morning  2021,Kia,Morning,29/11/2021,799000000,2021,Hatchback,Đã qua sử dụng,Trong nước,2600,Hà Nội,Số tự động,Xăng
Kia Morning  2016,Kia,Morning,30/11/2021,265000000,2016,Hatchback,Đã qua sử dụng,Nhập khẩu,57000,Hà Nội,Số tự động,Xăng
Kia Morning  2017,Kia,Morning,30/11/2021,285000000,2017,Hatchback,Đã qua sử dụng,Trong nước,50000,Tp.HCM,Số tự động,Xăng
Kia Morning  2015,Kia,Morning,30/11/2021,285000000,2015,Hatchback,Đã qua sử dụng,Trong nước,70000,Hà Nội,Số tự động,Xăng
Kia Morning   Si  2016,Kia,Morning,30/11/2021,273000000,2016,Hatchback,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Kia Morning  2018,Kia,Morning,30/11/2021,255000000,2018,Hatchback,Đã qua sử dụng,Trong nước,62500,Hà Nội,Số tay,Xăng
Kia Cerato 2020 2020,Kia,Cerato,28/11/2021,600000000,2020,Sedan,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Kia Cerato   1.6 MT  2019,Kia,Cerato,30/11/2021,479000000,2019,Sedan,Đã qua sử dụng,Trong nước,40000,Tp.HCM,Số tay,Xăng
Kia Cerato 2.0AT 2018,Kia,Cerato,30/11/2021,545000000,2018,Sedan,Đã qua sử dụng,Trong nước,50000,Bình Dương,Số tự động,Xăng
Kia Cerato  2019,Kia,Cerato,29/11/2021,599000000,2019,Sedan,Đã qua sử dụng,Trong nước,29000,Hải Phòng,Số tự động,Xăng
Kia Sorento  2021,Kia,Sorento,29/11/2021,999000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Kia Sorento 2021 2021,Kia,Sorento,29/11/2021,1079000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Kia Sorento   AT  2015,Kia,Sorento,17/11/2021,588000000,2015,SUV,Đã qua sử dụng,Trong nước,140000,Tp.HCM,Số tự động,Xăng
Kia Sorento  2012,Kia,Sorento,30/11/2021,425000000,2012,SUV,Đã qua sử dụng,Trong nước,95000,Hà Tĩnh,Số tay,Xăng
Kia Sorento  2021,Kia,Sorento,30/11/2021,1190000000,2021,SUV,Đã qua sử dụng,Trong nước,21000,Lâm Đồng,Số tự động,Xăng
Kia Sorento  2021,Kia,Sorento,30/11/2021,999000000,2021,SUV,Mới,Trong nước,0,Bình Dương,Số tự động,Diesel
Kia Sedona  2019,Kia,Sedona,29/11/2021,990000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,24000,Tp.HCM,Số tự động,Diesel
Kia Sedona  2019,Kia,Sedona,29/11/2021,1020000000,2019,MPV,Đã qua sử dụng,Trong nước,28000,Tp.HCM,Số tự động,Xăng
Kia Sedona DATH  2016,Kia,Sedona,17/11/2021,775000000,2016,MPV,Đã qua sử dụng,Trong nước,165000,Tp.HCM,Số tự động,Diesel
Kia Sedona    2019,Kia,Sedona,12/11/2021,1015000000,2019,MPV,Đã qua sử dụng,Trong nước,6000,Tp.HCM,Số tự động,Diesel
Kia K3  2021,Kia,K3,30/11/2021,559000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Kia K3  2016,Kia,K3,30/11/2021,465000000,2016,Sedan,Đã qua sử dụng,Trong nước,61708,Hà Nội,Số tự động,Xăng
Kia K3  2021,Kia,K3,30/11/2021,559000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Kia K3 1.6 MT 2021,Kia,K3,29/11/2021,559000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tay,Loại khác
Kia Carens  2015,Kia,Carens,29/11/2021,270000000,2015,CUV,Đã qua sử dụng,Trong nước,77000,Bắc Ninh,Số tay,Xăng
Kia Rio  2015,Kia,Rio,30/11/2021,298000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,66888,Hà Nội,Số tự động,Xăng
Kia Rio  2015,Kia,Rio,29/11/2021,369000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,67000,Tp.HCM,Số tự động,Xăng
Kia Rio  2016,Kia,Rio,26/11/2021,450000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,32000,Tây Ninh,Số tự động,Xăng
Kia Rio  2017,Kia,Rio,12/11/2021,480000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,55671,Đồng Nai,Số tự động,Xăng
Kia Rondo   GAT  2017,Kia,Rondo,29/11/2021,490000000,2017,MPV,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tự động,Xăng
Kia Rondo     2018,Kia,Rondo,01/11/2021,480000000,2018,MPV,Đã qua sử dụng,Trong nước,24000,Tp.HCM,Số tay,Xăng
Kia Rondo  2018,Kia,Rondo,30/11/2021,430000000,2018,MPV,Đã qua sử dụng,Trong nước,54400,Bình Dương,Số tay,Xăng
Kia Rondo  2017,Kia,Rondo,30/11/2021,439000000,2017,MPV,Đã qua sử dụng,Trong nước,85000,Tp.HCM,Số tự động,Diesel
Kia Rondo  2019,Kia,Rondo,30/11/2021,435000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,75000,Quảng Nam,Số tay,Xăng
Kia Soluto 2021 2021,Kia,Soluto,29/11/2021,469000000,2021,Sedan,Mới,Trong nước,0,Bắc Giang,Số tự động,Xăng
Kia Soluto  2021,Kia,Soluto,22/11/2021,380000000,2021,Sedan,Đã qua sử dụng,Trong nước,2000,Thừa Thiên Huế,Số tay,Xăng
Kia Soluto   Deluxe 2020,Kia,Soluto,12/11/2021,440000000,2020,Sedan,Đã qua sử dụng,Trong nước,7000,Bình Dương,Số tự động,Xăng
Kia Soluto  2019,Kia,Soluto,29/11/2021,395000000,2019,Sedan,Đã qua sử dụng,Trong nước,30000,Bình Dương,Số tự động,Xăng
Kia Soluto  2021,Kia,Soluto,30/11/2021,369000000,2021,Sedan,Mới,Trong nước,0,Bình Dương,Số tay,Xăng
Kia Soluto  2021,Kia,Soluto,30/11/2021,429000000,2021,Sedan,Mới,Trong nước,0,Bình Dương,Số tự động,Xăng
Kia Soluto  2021,Kia,Soluto,29/11/2021,419000000,2021,Sedan,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
Kia Soluto  2020,Kia,Soluto,30/11/2021,365000000,2020,Sedan,Đã qua sử dụng,Trong nước,2000,Hà Nội,Số tự động,Xăng
Kia Forte  2011,Kia,Forte,28/11/2021,330000000,2011,Sedan,Đã qua sử dụng,Trong nước,80000,Hà Nội,Số tự động,Xăng
Kia Forte  2009,Kia,Forte,12/11/2021,280000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Hải Dương,Số tự động,Xăng
Kia Forte  2012,Kia,Forte,29/11/2021,339000000,2012,Sedan,Đã qua sử dụng,Trong nước,106000,Đắk Lắk,Số tự động,Xăng
Kia Seltos 2021 2021,Kia,Seltos,28/11/2021,689000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Kia Seltos  2021,Kia,Seltos,30/11/2021,615000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,
Kia Seltos  2021,Kia,Seltos,30/11/2021,689000000,2021,SUV,Mới,Trong nước,0,Ninh Thuận,Số tự động,Xăng
Kia Seltos  2021,Kia,Seltos,30/11/2021,615000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,
Kia Seltos  2021,Kia,Seltos,30/11/2021,709000000,2021,SUV,Mới,Trong nước,0,Nam Định,Số tự động,Xăng
Kia Seltos  2021,Kia,Seltos,30/11/2021,629000000,2021,SUV,Mới,Trong nước,0,Nam Định,Số tự động,Xăng
Kia Seltos 1.4 Premium 2021,Kia,Seltos,29/11/2021,739000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
Kia Seltos  2021,Kia,Seltos,29/11/2021,629000000,2021,SUV,Mới,Trong nước,0,Bình Dương,Số tự động,Xăng
Kia Carnival  2021,Kia,Carnival,30/11/2021,1199000000,2021,Van/Minivan,Mới,Trong nước,0,Quảng Ngãi,Số tự động,Xăng
Kia Carnival  2007,Kia,Carnival,12/11/2021,155000000,2007,Van/Minivan,Đã qua sử dụng,Nhập khẩu,940000,Long An,Số tay,Xăng
Kia Carnival  2021,Kia,Carnival,30/11/2021,1119000000,2021,Van/Minivan,Mới,Trong nước,0,Thanh Hóa,Số tự động,Xăng
Kia Carnival 2.2D Luxury 2021,Kia,Carnival,29/11/2021,1199000000,2021,Van/Minivan,Mới,Trong nước,0,Đồng Nai,Số tự động,Diesel
Kia Spectra    2005,Kia,Spectra,26/11/2021,85000000,2005,Sedan,Đã qua sử dụng,Nhập khẩu,111111,Bình Phước,Số tay,Xăng
Kia Spectra   1.6MT   2005,Kia,Spectra,25/11/2021,96000000,2005,Sedan,Đã qua sử dụng,Nhập khẩu,99999,Bắc Ninh,Số tay,Xăng
Kia Spectra  2003,Kia,Spectra,22/11/2021,65000000,2003,Sedan,Đã qua sử dụng,Trong nước,23568,Hà Tĩnh,Số tay,Xăng
Kia Spectra  2004,Kia,Spectra,20/11/2021,85000000,2004,Sedan,Đã qua sử dụng,Trong nước,19000,Hà Nội,Số tay,Xăng
Kia Spectra  2004,Kia,Spectra,18/11/2021,118000000,2004,Sedan,Đã qua sử dụng,Nhập khẩu,183000,Cần Thơ,Số tay,Xăng
Kia Spectra  2003,Kia,Spectra,18/11/2021,71000000,2003,Sedan,Đã qua sử dụng,Nhập khẩu,125000,Gia Lai,Số tay,Xăng
Kia Spectra  2003,Kia,Spectra,18/11/2021,110000000,2003,Sedan,Đã qua sử dụng,Nhập khẩu,139989,Đồng Nai,Số tay,Xăng
Kia Spectra    1.6 MT  2003,Kia,Spectra,17/11/2021,80000000,2003,Sedan,Đã qua sử dụng,Trong nước,100000,Vĩnh Phúc,Số tay,Xăng
Kia Optima 2.0 ATH 2017,Kia,Optima,28/11/2021,670000000,2017,Sedan,Đã qua sử dụng,Trong nước,100000,Đà Nẵng,Số tự động,Xăng
Kia Optima  2.0ATH  2017,Kia,Optima,12/11/2021,685000000,2017,Sedan,Đã qua sử dụng,Trong nước,27000,Đồng Nai,Số tự động,Xăng
Kia Picanto  2012,Kia,Picanto,30/11/2021,265000000,2012,Hatchback,Đã qua sử dụng,Nhập khẩu,68000,Hà Tĩnh,Số tự động,Xăng
Kia Picanto  2014,Kia,Picanto,25/11/2021,260000000,2014,Hatchback,Đã qua sử dụng,Nhập khẩu,54000,Bình Dương,Số tự động,Xăng
Kia Picanto  2012,Kia,Picanto,23/11/2021,185000000,2012,Hatchback,Đã qua sử dụng,Trong nước,123000,Bình Dương,Số tay,Xăng
Kia Picanto  2013,Kia,Picanto,15/11/2021,257000000,2013,Hatchback,Đã qua sử dụng,Trong nước,87000,Nghệ An,Số tự động,Xăng
Kia Frontier  2021,Kia,Frontier,29/11/2021,362000000,2021,Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tay,Diesel
Kia Frontier  2021,Kia,Frontier,28/11/2021,362000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Kia Frontier K250 2021,Kia,Frontier,29/11/2021,410000000,2021,Truck,Mới,Trong nước,0,Phú Yên,Số tay,Diesel
Kia Frontier  2021,Kia,Frontier,29/11/2021,362000000,2021,Truck,Mới,Trong nước,0,Đà Nẵng,Số tay,Diesel
Kia Frontier K250L 2021,Kia,Frontier,29/11/2021,512000000,2021,Truck,Mới,Trong nước,0,Hà Nội,Số tay,Diesel
Kia Frontier K250 2021,Kia,Frontier,29/11/2021,460000000,2021,Truck,Mới,Trong nước,0,Nam Định,Số tay,Diesel
Kia Frontier     2005,Kia,Frontier,29/11/2021,160000000,2005,Truck,Đã qua sử dụng,Trong nước,200000,Tp.HCM,Số tay,Diesel
Kia Frontier  1999,Kia,Frontier,17/11/2021,90000000,1999,Truck,Đã qua sử dụng,Nhập khẩu,10000,Bình Dương,Số tay,Diesel
Kia Frontier     2020,Kia,Frontier,16/11/2021,360000000,2020,Truck,Đã qua sử dụng,Trong nước,9800,Hà Nội,Số tay,Diesel
Kia CD5  2003,Kia,CD5,22/11/2021,69000000,2003,Hatchback,Đã qua sử dụng,Trong nước,100000,Hà Nội,Số tay,Xăng
Kia Pride CD5  2004,Kia,CD5,30/11/2021,60000000,2004,Hatchback,Đã qua sử dụng,Trong nước,97000,Vĩnh Phúc,Số tay,Xăng
Kia Pride   Beta  2000,Kia,Pride,26/11/2021,39000000,2000,Sedan,Đã qua sử dụng,Nhập khẩu,200000,Bình Dương,Số tay,Xăng
Kia Pride   1998,Kia,Pride,26/11/2021,20000000,1998,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Bà Rịa Vũng Tàu,Số tay,Xăng
Kia Pride  2002,Kia,Pride,26/11/2021,28000000,2002,Sedan,Đã qua sử dụng,Nhập khẩu,156000,Hà Nội,Số tay,Xăng
Kia Pride  2001,Kia,Pride,25/11/2021,40000000,2001,Sedan,Đã qua sử dụng,Trong nước,50000,Hà Nội,Số tay,Xăng
Kia Pride  2002,Kia,Pride,17/11/2021,49000000,2002,Sedan,Đã qua sử dụng,Trong nước,200000,Vĩnh Long,Số tay,Xăng
Kia Pride  2010,Kia,Pride,14/11/2021,239000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,86000,Hà Nội,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Nam Định,Số tay,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Quảng Ngãi,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,449000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,CUV,Mới,Nhập khẩu,0,Bình Phước,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Đà Nẵng,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Thanh Hóa,Số tự động,Loại khác
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Nam Định,Số tay,Xăng
Kia Sonet  2021,Kia,Sonet,30/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Hải Phòng,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,29/11/2021,499000000,2021,SUV,Mới,Trong nước,0,Bình Dương,Số tự động,Xăng
Kia Sonet  2021,Kia,Sonet,29/11/2021,539000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
Kia Sportage  2011,Kia,Sportage,30/11/2021,520000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,42000,Gia Lai,Số tự động,Xăng
Kia Sportage   GT Line 2016,Kia,GT,22/11/2021,720000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,95000,Tp.HCM,Số tự động,Xăng
Kia Cerato Koup  2009,Kia,Cerato,30/11/2021,327000000,2009,Coupe,Đã qua sử dụng,Nhập khẩu,83000,Đà Nẵng,Số tự động,Xăng
Kia Cerato Koup  2009,Kia,Cerato,30/11/2021,336000000,2009,Coupe,Đã qua sử dụng,Nhập khẩu,86000,Quảng Ninh,Số tự động,Xăng
Kia Cerato Koup  2010,Kia,Cerato,16/11/2021,350000000,2010,Coupe,Đã qua sử dụng,Nhập khẩu,130000,Tp.HCM,Số tự động,Xăng
Kia K250  2021,Kia,K250,28/11/2021,410000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Kia K250  2021,Kia,K250,30/11/2021,468000000,2021,Truck,Mới,Trong nước,0,Bình Dương,Số tay,Diesel
Kia K250  2021,Kia,K250,30/11/2021,410000000,2021,Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tay,Diesel
Kia K250  2021,Kia,K250,30/11/2021,410000000,2021,Truck,Mới,Trong nước,0,Bình Định,Số tay,Diesel
Kia K250  2018,Kia,K250,27/10/2021,325000000,2018,Truck,Đã qua sử dụng,Trong nước,81772,Tp.HCM,Số tay,Diesel
Kia K2700  2011,Kia,K2700,30/11/2021,185000000,2011,Truck,Đã qua sử dụng,Nhập khẩu,39350,Nam Định,Số tay,Diesel
Kia K2700  2004,Kia,K2700,05/10/2021,115000000,2004,Truck,Đã qua sử dụng,Nhập khẩu,12500,Phú Yên,Số tay,Diesel
Kia K2700   2011,Kia,K2700,30/11/2021,185000000,2011,Truck,Đã qua sử dụng,Trong nước,39350,Nam Định,Số tay,Diesel
Kia K200  2021,Kia,K200,19/11/2021,375000000,2021,Truck,Đã qua sử dụng,Trong nước,6000,Hải Dương,Số tay,Diesel
Kia K200  2021,Kia,K200,30/11/2021,362000000,2021,Truck,Mới,Trong nước,0,Bình Dương,Số tay,Diesel
Kia K200  2021,Kia,K200,29/11/2021,344000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Kia K200  2021,Kia,K200,29/11/2021,362000000,2021,Truck,Mới,Trong nước,0,Bình Dương,Số tay,Diesel
Kia K200  2021,Kia,K200,28/11/2021,362000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Kia K165  2015,Kia,K165,06/10/2021,245000000,2015,Truck,Đã qua sử dụng,Trong nước,68000,Tp.HCM,Số tay,Diesel
Kia K165   2017,Kia,K165,30/11/2021,345000000,2017,Truck,Đã qua sử dụng,Trong nước,66000,Đồng Nai,Số tay,Diesel
Kia K5  2021,Kia,K5,29/11/2021,929000000,2021,Sedan,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
Kia K5   Luxury 2021,Kia,K5,03/11/2021,869000000,2021,Sedan,Mới,Trong nước,0,Hải Phòng,Số tự động,Xăng
Kia K5   GT-Line 2.5 AT  2021,Kia,GT,13/10/2021,1029000000,2021,Sedan,Mới,Trong nước,0,Lâm Đồng,Số tự động,Xăng
Kia K5   Luxury 2.0 AT  2021,Kia,K5,02/11/2021,869000000,2021,Sedan,Mới,Trong nước,0,Hà Nam,Số tự động,Xăng
